id,name,mw,sf
HMDB48075,TG(14:1(9Z)/18:2(9Z12Z)/22:1(13Z)),896.7832911,C58H104O6
HMDB48121,TG(14:1(9Z)/20:2n6/22:1(13Z)),896.7832911,C58H104O6
HMDB48662,TG(16:1(9Z)/20:1(11Z)/18:2(9Z12Z)),896.7832911,C58H104O6
HMDB48664,TG(16:1(9Z)/20:1(11Z)/20:2n6),896.7832911,C58H104O6
HMDB48790,TG(16:1(9Z)/20:2n6/20:1(11Z)),896.7832911,C58H104O6
HMDB49267,TG(18:1(11Z)/18:1(11Z)/18:2(9Z12Z)),896.7832911,C58H104O6
HMDB49269,TG(18:1(11Z)/18:1(11Z)/20:2n6),896.7832911,C58H104O6
HMDB49288,TG(18:1(11Z)/18:1(9Z)/18:2(9Z12Z)),896.7832911,C58H104O6
HMDB49290,TG(18:1(11Z)/18:1(9Z)/20:2n6),896.7832911,C58H104O6
HMDB49387,TG(18:1(11Z)/18:2(9Z12Z)/18:1(11Z)),896.7832911,C58H104O6
HMDB49388,TG(18:1(11Z)/18:2(9Z12Z)/18:1(9Z)),896.7832911,C58H104O6
HMDB49429,TG(18:1(11Z)/20:2n6/18:1(11Z)),896.7832911,C58H104O6
HMDB49430,TG(18:1(11Z)/20:2n6/18:1(9Z)),896.7832911,C58H104O6
HMDB49888,TG(18:1(9Z)/18:1(11Z)/20:2n6),896.7832911,C58H104O6
HMDB49908,TG(18:1(9Z)/18:1(9Z)/20:2n6),896.7832911,C58H104O6
HMDB50001,TG(18:1(9Z)/18:2(9Z12Z)/18:1(9Z)),896.7832911,C58H104O6
HMDB50041,TG(18:1(9Z)/20:2n6/18:1(9Z)),896.7832911,C58H104O6
HMDB50320,TG(20:1(11Z)/15:0/20:3(5Z8Z11Z)),896.7832911,C58H104O6
HMDB50326,TG(20:1(11Z)/15:0/20:3n6),896.7832911,C58H104O6
HMDB50456,TG(20:1(11Z)/16:1(9Z)/18:2(9Z12Z)),896.7832911,C58H104O6
HMDB50458,TG(20:1(11Z)/16:1(9Z)/20:2n6),896.7832911,C58H104O6
HMDB51428,TG(22:1(13Z)/15:0/18:3(6Z9Z12Z)),896.7832911,C58H104O6
HMDB51435,TG(22:1(13Z)/15:0/18:3(9Z12Z15Z)),896.7832911,C58H104O6
HMDB51529,TG(22:1(13Z)/14:1(9Z)/18:2(9Z12Z)),896.7832911,C58H104O6
HMDB51531,TG(22:1(13Z)/14:1(9Z)/20:2n6),896.7832911,C58H104O6
HMDB52401,TG(18:2(9Z12Z)/14:0/22:2(13Z16Z)),896.7832911,C58H104O6
HMDB53267,TG(20:2n6/14:0/22:2(13Z16Z)),896.7832911,C58H104O6
HMDB15243,Colistimethate,1633.588775,C58H105N16O28S5
HMDB43597,TG(15:0/22:4(7Z10Z13Z16Z)/o-18:0),882.8040265,C58H106O5
HMDB43821,TG(15:0/o-18:0/22:4(7Z10Z13Z16Z)),882.8040265,C58H106O5
HMDB54657,TG(22:4(7Z10Z13Z16Z)/15:0/o-18:0),882.8040265,C58H106O5
HMDB42466,TG(14:0/22:1(13Z)/18:2(9Z12Z)),898.7989411,C58H106O6
HMDB42468,TG(14:0/22:1(13Z)/20:2n6),898.7989411,C58H106O6
HMDB42524,TG(14:0/18:2(9Z12Z)/22:1(13Z)),898.7989411,C58H106O6
HMDB42584,TG(14:0/20:2n6/22:1(13Z)),898.7989411,C58H106O6
HMDB43087,TG(15:0/20:0/20:3(5Z8Z11Z)),898.7989411,C58H106O6
HMDB43093,TG(15:0/20:0/20:3n6),898.7989411,C58H106O6
HMDB43120,TG(15:0/22:0/18:3(6Z9Z12Z)),898.7989411,C58H106O6
HMDB43127,TG(15:0/22:0/18:3(9Z12Z15Z)),898.7989411,C58H106O6
HMDB43240,TG(15:0/18:1(11Z)/22:2(13Z16Z)),898.7989411,C58H106O6
HMDB43269,TG(15:0/18:1(9Z)/22:2(13Z16Z)),898.7989411,C58H106O6
HMDB43311,TG(15:0/20:3(5Z8Z11Z)/20:0),898.7989411,C58H106O6
HMDB43428,TG(15:0/18:3(6Z9Z12Z)/22:0),898.7989411,C58H106O6
HMDB43485,TG(15:0/20:3n6/20:0),898.7989411,C58H106O6
HMDB43548,TG(15:0/22:2(13Z16Z)/18:1(11Z)),898.7989411,C58H106O6
HMDB43549,TG(15:0/22:2(13Z16Z)/18:1(9Z)),898.7989411,C58H106O6
HMDB43631,TG(15:0/18:3(9Z12Z15Z)/22:0),898.7989411,C58H106O6
HMDB44150,TG(16:0/20:1(11Z)/18:2(9Z12Z)),898.7989411,C58H106O6
HMDB44152,TG(16:0/20:1(11Z)/20:2n6),898.7989411,C58H106O6
HMDB44314,TG(16:0/20:2n6/20:1(11Z)),898.7989411,C58H106O6
HMDB44923,TG(18:0/18:1(11Z)/18:2(9Z12Z)),898.7989411,C58H106O6
HMDB44925,TG(18:0/18:1(11Z)/20:2n6),898.7989411,C58H106O6
HMDB44952,TG(18:0/18:1(9Z)/20:2n6),898.7989411,C58H106O6
HMDB45079,TG(18:0/18:2(9Z12Z)/18:1(11Z)),898.7989411,C58H106O6
HMDB45080,TG(18:0/18:2(9Z12Z)/18:1(9Z)),898.7989411,C58H106O6
HMDB45133,TG(18:0/20:2n6/18:1(11Z)),898.7989411,C58H106O6
HMDB45134,TG(18:0/20:2n6/18:1(9Z)),898.7989411,C58H106O6
HMDB45511,TG(20:0/15:0/20:3(5Z8Z11Z)),898.7989411,C58H106O6
HMDB45517,TG(20:0/15:0/20:3n6),898.7989411,C58H106O6
HMDB45696,TG(20:0/16:1(9Z)/18:2(9Z12Z)),898.7989411,C58H106O6
HMDB45698,TG(20:0/16:1(9Z)/20:2n6),898.7989411,C58H106O6
HMDB45871,TG(20:0/18:2(9Z12Z)/16:1(9Z)),898.7989411,C58H106O6
HMDB45923,TG(20:0/20:2n6/16:1(9Z)),898.7989411,C58H106O6
HMDB46292,TG(22:0/15:0/18:3(6Z9Z12Z)),898.7989411,C58H106O6
HMDB46299,TG(22:0/15:0/18:3(9Z12Z15Z)),898.7989411,C58H106O6
HMDB46441,TG(22:0/14:1(9Z)/18:2(9Z12Z)),898.7989411,C58H106O6
HMDB46443,TG(22:0/14:1(9Z)/20:2n6),898.7989411,C58H106O6
HMDB46633,TG(22:0/18:2(9Z12Z)/14:1(9Z)),898.7989411,C58H106O6
HMDB46683,TG(22:0/20:2n6/14:1(9Z)),898.7989411,C58H106O6
HMDB47847,TG(14:1(9Z)/22:0/18:2(9Z12Z)),898.7989411,C58H106O6
HMDB47849,TG(14:1(9Z)/22:0/20:2n6),898.7989411,C58H106O6
HMDB48508,TG(16:1(9Z)/20:0/18:2(9Z12Z)),898.7989411,C58H106O6
HMDB48510,TG(16:1(9Z)/20:0/20:2n6),898.7989411,C58H106O6
HMDB49104,TG(18:1(11Z)/15:0/22:2(13Z16Z)),898.7989411,C58H106O6
HMDB49143,TG(18:1(11Z)/18:0/20:2n6),898.7989411,C58H106O6
HMDB49731,TG(18:1(9Z)/15:0/22:2(13Z16Z)),898.7989411,C58H106O6
HMDB49766,TG(18:1(9Z)/18:0/18:2(9Z12Z)),898.7989411,C58H106O6
HMDB49768,TG(18:1(9Z)/18:0/20:2n6),898.7989411,C58H106O6
HMDB50342,TG(20:1(11Z)/16:0/18:2(9Z12Z)),898.7989411,C58H106O6
HMDB50344,TG(20:1(11Z)/16:0/20:2n6),898.7989411,C58H106O6
HMDB51410,TG(22:1(13Z)/14:0/18:2(9Z12Z)),898.7989411,C58H106O6
HMDB51412,TG(22:1(13Z)/14:0/20:2n6),898.7989411,C58H106O6
HMDB04892,Ganglioside GA2 (d18:1/20:0),1120.759715,C58H108N2O18
HMDB49407,TG(18:1(11Z)/18:2(9Z12Z)/o-18:0),884.8196766,C58H108O5
HMDB49449,TG(18:1(11Z)/20:2n6/o-18:0),884.8196766,C58H108O5
HMDB49687,TG(18:1(11Z)/o-18:0/18:2(9Z12Z)),884.8196766,C58H108O5
HMDB49689,TG(18:1(11Z)/o-18:0/20:2n6),884.8196766,C58H108O5
HMDB50020,TG(18:1(9Z)/18:2(9Z12Z)/o-18:0),884.8196766,C58H108O5
HMDB50060,TG(18:1(9Z)/20:2n6/o-18:0),884.8196766,C58H108O5
HMDB50286,TG(18:1(9Z)/o-18:0/18:2(9Z12Z)),884.8196766,C58H108O5
HMDB50288,TG(18:1(9Z)/o-18:0/20:2n6),884.8196766,C58H108O5
HMDB52545,TG(18:2(9Z12Z)/18:1(11Z)/o-18:0),884.8196766,C58H108O5
HMDB52560,TG(18:2(9Z12Z)/18:1(9Z)/o-18:0),884.8196766,C58H108O5
HMDB53393,TG(20:2n6/18:1(11Z)/o-18:0),884.8196766,C58H108O5
HMDB53406,TG(20:2n6/18:1(9Z)/o-18:0),884.8196766,C58H108O5
HMDB42226,TG(14:0/22:0/18:2(9Z12Z)),900.8145912,C58H108O6
HMDB42228,TG(14:0/22:0/20:2n6),900.8145912,C58H108O6
HMDB42516,TG(14:0/18:2(9Z12Z)/22:0),900.8145912,C58H108O6
HMDB42576,TG(14:0/20:2n6/22:0),900.8145912,C58H108O6
HMDB43066,TG(15:0/18:0/22:2(13Z16Z)),900.8145912,C58H108O6
HMDB43205,TG(15:0/16:1(9Z)/24:1(15Z)),900.8145912,C58H108O6
HMDB43233,TG(15:0/18:1(11Z)/22:1(13Z)),900.8145912,C58H108O6
HMDB43262,TG(15:0/18:1(9Z)/22:1(13Z)),900.8145912,C58H108O6
HMDB43289,TG(15:0/20:1(11Z)/20:1(11Z)),900.8145912,C58H108O6
HMDB43345,TG(15:0/22:1(13Z)/18:1(11Z)),900.8145912,C58H108O6
HMDB43346,TG(15:0/22:1(13Z)/18:1(9Z)),900.8145912,C58H108O6
HMDB43373,TG(15:0/24:1(15Z)/16:1(9Z)),900.8145912,C58H108O6
HMDB43542,TG(15:0/22:2(13Z16Z)/18:0),900.8145912,C58H108O6
HMDB43954,TG(16:0/20:0/18:2(9Z12Z)),900.8145912,C58H108O6
HMDB43956,TG(16:0/20:0/20:2n6),900.8145912,C58H108O6
HMDB44307,TG(16:0/20:2n6/20:0),900.8145912,C58H108O6
HMDB44712,TG(18:0/15:0/22:2(13Z16Z)),900.8145912,C58H108O6
HMDB44763,TG(18:0/18:0/20:2n6),900.8145912,C58H108O6
HMDB45073,TG(18:0/18:2(9Z12Z)/18:0),900.8145912,C58H108O6
HMDB45127,TG(18:0/20:2n6/18:0),900.8145912,C58H108O6
HMDB45540,TG(20:0/16:0/18:2(9Z12Z)),900.8145912,C58H108O6
HMDB45542,TG(20:0/16:0/20:2n6),900.8145912,C58H108O6
HMDB46266,TG(22:0/14:0/18:2(9Z12Z)),900.8145912,C58H108O6
HMDB46268,TG(22:0/14:0/20:2n6),900.8145912,C58H108O6
HMDB48441,TG(16:1(9Z)/15:0/24:1(15Z)),900.8145912,C58H108O6
HMDB49097,TG(18:1(11Z)/15:0/22:1(13Z)),900.8145912,C58H108O6
HMDB49724,TG(18:1(9Z)/15:0/22:1(13Z)),900.8145912,C58H108O6
HMDB50319,TG(20:1(11Z)/15:0/20:1(11Z)),900.8145912,C58H108O6
HMDB04882,Trihexosylceramide (d18:1/22:0),1107.764466,C58H109NO18
HMDB43568,TG(15:0/22:2(13Z16Z)/o-18:0),886.8353266,C58H110O5
HMDB43820,TG(15:0/o-18:0/22:2(13Z16Z)),886.8353266,C58H110O5
HMDB45099,TG(18:0/18:2(9Z12Z)/o-18:0),886.8353266,C58H110O5
HMDB45153,TG(18:0/20:2n6/o-18:0),886.8353266,C58H110O5
HMDB45463,TG(18:0/o-18:0/18:2(9Z12Z)),886.8353266,C58H110O5
HMDB45465,TG(18:0/o-18:0/20:2n6),886.8353266,C58H110O5
HMDB52455,TG(18:2(9Z12Z)/18:0/o-18:0),886.8353266,C58H110O5
HMDB53315,TG(20:2n6/18:0/o-18:0),886.8353266,C58H110O5
HMDB54360,TG(22:2(13Z16Z)/15:0/o-18:0),886.8353266,C58H110O5
HMDB43031,TG(15:0/16:0/24:1(15Z)),902.8302413,C58H110O6
HMDB43059,TG(15:0/18:0/22:1(13Z)),902.8302413,C58H110O6
HMDB43086,TG(15:0/20:0/20:1(11Z)),902.8302413,C58H110O6
HMDB43113,TG(15:0/22:0/18:1(11Z)),902.8302413,C58H110O6
HMDB43114,TG(15:0/22:0/18:1(9Z)),902.8302413,C58H110O6
HMDB43141,TG(15:0/24:0/16:1(9Z)),902.8302413,C58H110O6
HMDB43197,TG(15:0/16:1(9Z)/24:0),902.8302413,C58H110O6
HMDB43225,TG(15:0/18:1(11Z)/22:0),902.8302413,C58H110O6
HMDB43254,TG(15:0/18:1(9Z)/22:0),902.8302413,C58H110O6
HMDB43282,TG(15:0/20:1(11Z)/20:0),902.8302413,C58H110O6
HMDB43339,TG(15:0/22:1(13Z)/18:0),902.8302413,C58H110O6
HMDB43367,TG(15:0/24:1(15Z)/16:0),902.8302413,C58H110O6
HMDB43869,TG(16:0/15:0/24:1(15Z)),902.8302413,C58H110O6
HMDB44705,TG(18:0/15:0/22:1(13Z)),902.8302413,C58H110O6
HMDB45510,TG(20:0/15:0/20:1(11Z)),902.8302413,C58H110O6
HMDB46285,TG(22:0/15:0/18:1(11Z)),902.8302413,C58H110O6
HMDB46286,TG(22:0/15:0/18:1(9Z)),902.8302413,C58H110O6
HMDB47031,TG(24:0/15:0/16:1(9Z)),902.8302413,C58H110O6
HMDB43365,TG(15:0/22:1(13Z)/o-18:0),888.8509767,C58H112O5
HMDB43813,TG(15:0/o-18:0/22:1(13Z)),888.8509767,C58H112O5
HMDB51441,TG(22:1(13Z)/15:0/o-18:0),888.8509767,C58H112O5
HMDB43023,TG(15:0/16:0/24:0),904.8458913,C58H112O6
HMDB43051,TG(15:0/18:0/22:0),904.8458913,C58H112O6
HMDB43079,TG(15:0/20:0/20:0),904.8458913,C58H112O6
HMDB43107,TG(15:0/22:0/18:0),904.8458913,C58H112O6
HMDB43135,TG(15:0/24:0/16:0),904.8458913,C58H112O6
HMDB43861,TG(16:0/15:0/24:0),904.8458913,C58H112O6
HMDB44697,TG(18:0/15:0/22:0),904.8458913,C58H112O6
HMDB45503,TG(20:0/15:0/20:0),904.8458913,C58H112O6
HMDB43133,TG(15:0/22:0/o-18:0),890.8666268,C58H114O5
HMDB43805,TG(15:0/o-18:0/22:0),890.8666268,C58H114O5
HMDB46305,TG(22:0/15:0/o-18:0),890.8666268,C58H114O5
HMDB32790,Octacosyl triacontanoate,844.897533,C58H116O2
HMDB14547,Ceruletide,1351.448538,C58H73N13O21S2
HMDB14506,Anidulafungin,1139.506294,C58H73N7O17
HMDB15357,Mivacurium,1028.560955,C58H80N2O14
HMDB30364,Cavipetin E,1032.544637,C58H80O16
HMDB06903,Adenosyl cobinamide,1239.583748,C58H84CoN16O11
HMDB12184,Adenosyl cobinamide phosphate,1319.550078,C58H85CoN16O14P
HMDB60251,2-Decaprenyl-6-methoxy-3-methyl-14-benzoquinone,832.6733467,C58H88O3
HMDB06484,2-Decaprenyl-3-methyl-6-methoxy-14-benzoquinone,848.6682613,C58H88O4
HMDB60252,3-Decaprenyl-4-hydroxy-5-methoxybenzoate,848.6682613,C58H88O4
HMDB39480,Acetylsoyasaponin A5,1202.572033,C58H90O26
HMDB40750,Camelliasaponin B1,1202.572033,C58H90O26
HMDB40751,Camelliasaponin B2,1202.572033,C58H90O26
HMDB40404,22R-Acetoxy-1alpha3beta-dihydroxyergosta-524E-dien-26-oic acid 3-O-b-D-glucoside 26-O-[b-D-glucosyl-(1->4)-6-acetyl-b-D-glucosyl-(1->2)-6-acetyl-b-D-glucosyl] ester,1234.561862,C58H90O28
HMDB30498,Camelliasaponin A1,1188.592768,C58H92O25
HMDB30499,Camelliasaponin A2,1188.592768,C58H92O25
HMDB40752,Camelliasaponin C1,1204.587683,C58H92O26
HMDB39296,Medicagenic acid 3-O-[b-D-glucosyl-(1->2)-b-D-glucoside] 28-O-[b-D-xylosyl-(1->4)-a-L-rhamnosyl-(1->2)-a-L-arabinosyl] ester,1236.577512,C58H92O28
HMDB43683,TG(15:0/18:4(6Z9Z12Z15Z)/22:6(4Z7Z10Z13Z16Z19Z)),884.6893907,C58H92O6
HMDB43739,TG(15:0/20:5(5Z8Z11Z14Z17Z)/20:5(5Z8Z11Z14Z17Z)),884.6893907,C58H92O6
HMDB43795,TG(15:0/22:6(4Z7Z10Z13Z16Z19Z)/18:4(6Z9Z12Z15Z)),884.6893907,C58H92O6
HMDB52765,TG(18:2(9Z12Z)/18:4(6Z9Z12Z15Z)/18:4(6Z9Z12Z15Z)),884.6893907,C58H92O6
HMDB53583,TG(20:2n6/18:4(6Z9Z12Z15Z)/18:4(6Z9Z12Z15Z)),884.6893907,C58H92O6
HMDB55367,TG(18:4(6Z9Z12Z15Z)/15:0/22:6(4Z7Z10Z13Z16Z19Z)),884.6893907,C58H92O6
HMDB55447,TG(18:4(6Z9Z12Z15Z)/18:2(9Z12Z)/18:4(6Z9Z12Z15Z)),884.6893907,C58H92O6
HMDB55459,TG(18:4(6Z9Z12Z15Z)/20:2n6/18:4(6Z9Z12Z15Z)),884.6893907,C58H92O6
HMDB55689,TG(20:5(5Z8Z11Z14Z17Z)/15:0/20:5(5Z8Z11Z14Z17Z)),884.6893907,C58H92O6
HMDB31164,Acutoside B,1190.608419,C58H94O25
HMDB40617,Helianthoside B,1190.608419,C58H94O25
HMDB32779,Jujuboside A1,1206.603333,C58H94O26
HMDB41138,Acutoside C,1206.603333,C58H94O26
HMDB43451,TG(15:0/18:3(6Z9Z12Z)/22:6(4Z7Z10Z13Z16Z19Z)),886.7050407,C58H94O6
HMDB43536,TG(15:0/20:4(5Z8Z11Z14Z)/20:5(5Z8Z11Z14Z17Z)),886.7050407,C58H94O6
HMDB43621,TG(15:0/22:5(4Z7Z10Z13Z16Z)/18:4(6Z9Z12Z15Z)),886.7050407,C58H94O6
HMDB43654,TG(15:0/18:3(9Z12Z15Z)/22:6(4Z7Z10Z13Z16Z19Z)),886.7050407,C58H94O6
HMDB43677,TG(15:0/18:4(6Z9Z12Z15Z)/22:5(4Z7Z10Z13Z16Z)),886.7050407,C58H94O6
HMDB43682,TG(15:0/18:4(6Z9Z12Z15Z)/22:5(7Z10Z13Z16Z19Z)),886.7050407,C58H94O6
HMDB43710,TG(15:0/20:4(8Z11Z14Z17Z)/20:5(5Z8Z11Z14Z17Z)),886.7050407,C58H94O6
HMDB43732,TG(15:0/20:5(5Z8Z11Z14Z17Z)/20:4(5Z8Z11Z14Z)),886.7050407,C58H94O6
HMDB43738,TG(15:0/20:5(5Z8Z11Z14Z17Z)/20:4(8Z11Z14Z17Z)),886.7050407,C58H94O6
HMDB43766,TG(15:0/22:5(7Z10Z13Z16Z19Z)/18:4(6Z9Z12Z15Z)),886.7050407,C58H94O6
HMDB43787,TG(15:0/22:6(4Z7Z10Z13Z16Z19Z)/18:3(6Z9Z12Z)),886.7050407,C58H94O6
HMDB43794,TG(15:0/22:6(4Z7Z10Z13Z16Z19Z)/18:3(9Z12Z15Z)),886.7050407,C58H94O6
HMDB48090,TG(14:1(9Z)/18:2(9Z12Z)/22:6(4Z7Z10Z13Z16Z19Z)),886.7050407,C58H94O6
HMDB48136,TG(14:1(9Z)/20:2n6/22:6(4Z7Z10Z13Z16Z19Z)),886.7050407,C58H94O6
HMDB48376,TG(14:1(9Z)/22:6(4Z7Z10Z13Z16Z19Z)/18:2(9Z12Z)),886.7050407,C58H94O6
HMDB48378,TG(14:1(9Z)/22:6(4Z7Z10Z13Z16Z19Z)/20:2n6),886.7050407,C58H94O6
HMDB52514,TG(18:2(9Z12Z)/14:1(9Z)/22:6(4Z7Z10Z13Z16Z19Z)),886.7050407,C58H94O6
HMDB52645,TG(18:2(9Z12Z)/18:3(6Z9Z12Z)/18:4(6Z9Z12Z15Z)),886.7050407,C58H94O6
HMDB52750,TG(18:2(9Z12Z)/18:3(9Z12Z15Z)/18:4(6Z9Z12Z15Z)),886.7050407,C58H94O6
HMDB52757,TG(18:2(9Z12Z)/18:4(6Z9Z12Z15Z)/18:3(6Z9Z12Z)),886.7050407,C58H94O6
HMDB52764,TG(18:2(9Z12Z)/18:4(6Z9Z12Z15Z)/18:3(9Z12Z15Z)),886.7050407,C58H94O6
HMDB52871,TG(18:3(6Z9Z12Z)/15:0/22:6(4Z7Z10Z13Z16Z19Z)),886.7050407,C58H94O6
HMDB53063,TG(18:3(6Z9Z12Z)/18:2(9Z12Z)/18:4(6Z9Z12Z15Z)),886.7050407,C58H94O6
HMDB53091,TG(18:3(6Z9Z12Z)/20:2n6/18:4(6Z9Z12Z15Z)),886.7050407,C58H94O6
HMDB53182,TG(18:3(6Z9Z12Z)/18:4(6Z9Z12Z15Z)/20:2n6),886.7050407,C58H94O6
HMDB53366,TG(20:2n6/14:1(9Z)/22:6(4Z7Z10Z13Z16Z19Z)),886.7050407,C58H94O6
HMDB53479,TG(20:2n6/18:3(6Z9Z12Z)/18:4(6Z9Z12Z15Z)),886.7050407,C58H94O6
HMDB53570,TG(20:2n6/18:3(9Z12Z15Z)/18:4(6Z9Z12Z15Z)),886.7050407,C58H94O6
HMDB53582,TG(20:2n6/18:4(6Z9Z12Z15Z)/18:3(9Z12Z15Z)),886.7050407,C58H94O6
HMDB54030,TG(20:4(5Z8Z11Z14Z)/15:0/20:5(5Z8Z11Z14Z17Z)),886.7050407,C58H94O6
HMDB54919,TG(22:5(4Z7Z10Z13Z16Z)/15:0/18:4(6Z9Z12Z15Z)),886.7050407,C58H94O6
HMDB55160,TG(18:3(9Z12Z15Z)/15:0/22:6(4Z7Z10Z13Z16Z19Z)),886.7050407,C58H94O6
HMDB55254,TG(18:3(9Z12Z15Z)/18:2(9Z12Z)/18:4(6Z9Z12Z15Z)),886.7050407,C58H94O6
HMDB55268,TG(18:3(9Z12Z15Z)/20:2n6/18:4(6Z9Z12Z15Z)),886.7050407,C58H94O6
HMDB55366,TG(18:4(6Z9Z12Z15Z)/15:0/22:5(7Z10Z13Z16Z19Z)),886.7050407,C58H94O6
HMDB55542,TG(20:4(8Z11Z14Z17Z)/15:0/20:5(5Z8Z11Z14Z17Z)),886.7050407,C58H94O6
HMDB42539,TG(14:0/18:2(9Z12Z)/22:6(4Z7Z10Z13Z16Z19Z)),888.7206908,C58H96O6
HMDB42599,TG(14:0/20:2n6/22:6(4Z7Z10Z13Z16Z19Z)),888.7206908,C58H96O6
HMDB42916,TG(14:0/22:6(4Z7Z10Z13Z16Z19Z)/18:2(9Z12Z)),888.7206908,C58H96O6
HMDB42918,TG(14:0/22:6(4Z7Z10Z13Z16Z19Z)/20:2n6),888.7206908,C58H96O6
HMDB43333,TG(15:0/20:3(5Z8Z11Z)/20:5(5Z8Z11Z14Z17Z)),888.7206908,C58H96O6
HMDB43445,TG(15:0/18:3(6Z9Z12Z)/22:5(4Z7Z10Z13Z16Z)),888.7206908,C58H96O6
HMDB43450,TG(15:0/18:3(6Z9Z12Z)/22:5(7Z10Z13Z16Z19Z)),888.7206908,C58H96O6
HMDB43507,TG(15:0/20:3n6/20:5(5Z8Z11Z14Z17Z)),888.7206908,C58H96O6
HMDB43529,TG(15:0/20:4(5Z8Z11Z14Z)/20:4(5Z8Z11Z14Z)),888.7206908,C58H96O6
HMDB43535,TG(15:0/20:4(5Z8Z11Z14Z)/20:4(8Z11Z14Z17Z)),888.7206908,C58H96O6
HMDB43592,TG(15:0/22:4(7Z10Z13Z16Z)/18:4(6Z9Z12Z15Z)),888.7206908,C58H96O6
HMDB43613,TG(15:0/22:5(4Z7Z10Z13Z16Z)/18:3(6Z9Z12Z)),888.7206908,C58H96O6
HMDB43620,TG(15:0/22:5(4Z7Z10Z13Z16Z)/18:3(9Z12Z15Z)),888.7206908,C58H96O6
HMDB43648,TG(15:0/18:3(9Z12Z15Z)/22:5(4Z7Z10Z13Z16Z)),888.7206908,C58H96O6
HMDB43653,TG(15:0/18:3(9Z12Z15Z)/22:5(7Z10Z13Z16Z19Z)),888.7206908,C58H96O6
HMDB43676,TG(15:0/18:4(6Z9Z12Z15Z)/22:4(7Z10Z13Z16Z)),888.7206908,C58H96O6
HMDB43703,TG(15:0/20:4(8Z11Z14Z17Z)/20:4(5Z8Z11Z14Z)),888.7206908,C58H96O6
HMDB43709,TG(15:0/20:4(8Z11Z14Z17Z)/20:4(8Z11Z14Z17Z)),888.7206908,C58H96O6
HMDB43725,TG(15:0/20:5(5Z8Z11Z14Z17Z)/20:3(5Z8Z11Z)),888.7206908,C58H96O6
HMDB43731,TG(15:0/20:5(5Z8Z11Z14Z17Z)/20:3n6),888.7206908,C58H96O6
HMDB43758,TG(15:0/22:5(7Z10Z13Z16Z19Z)/18:3(6Z9Z12Z)),888.7206908,C58H96O6
HMDB43765,TG(15:0/22:5(7Z10Z13Z16Z19Z)/18:3(9Z12Z15Z)),888.7206908,C58H96O6
HMDB48084,TG(14:1(9Z)/18:2(9Z12Z)/22:5(4Z7Z10Z13Z16Z)),888.7206908,C58H96O6
HMDB48089,TG(14:1(9Z)/18:2(9Z12Z)/22:5(7Z10Z13Z16Z19Z)),888.7206908,C58H96O6
HMDB48130,TG(14:1(9Z)/20:2n6/22:5(4Z7Z10Z13Z16Z)),888.7206908,C58H96O6
HMDB48135,TG(14:1(9Z)/20:2n6/22:5(7Z10Z13Z16Z19Z)),888.7206908,C58H96O6
HMDB48238,TG(14:1(9Z)/22:5(4Z7Z10Z13Z16Z)/18:2(9Z12Z)),888.7206908,C58H96O6
HMDB48240,TG(14:1(9Z)/22:5(4Z7Z10Z13Z16Z)/20:2n6),888.7206908,C58H96O6
HMDB48353,TG(14:1(9Z)/22:5(7Z10Z13Z16Z19Z)/18:2(9Z12Z)),888.7206908,C58H96O6
HMDB48355,TG(14:1(9Z)/22:5(7Z10Z13Z16Z19Z)/20:2n6),888.7206908,C58H96O6
HMDB48761,TG(16:1(9Z)/18:2(9Z12Z)/20:5(5Z8Z11Z14Z17Z)),888.7206908,C58H96O6
HMDB48805,TG(16:1(9Z)/20:2n6/20:5(5Z8Z11Z14Z17Z)),888.7206908,C58H96O6
HMDB48992,TG(16:1(9Z)/20:5(5Z8Z11Z14Z17Z)/18:2(9Z12Z)),888.7206908,C58H96O6
HMDB48994,TG(16:1(9Z)/20:5(5Z8Z11Z14Z17Z)/20:2n6),888.7206908,C58H96O6
HMDB50901,TG(20:3(5Z8Z11Z)/15:0/20:5(5Z8Z11Z14Z17Z)),888.7206908,C58H96O6
HMDB52409,TG(18:2(9Z12Z)/14:0/22:6(4Z7Z10Z13Z16Z19Z)),888.7206908,C58H96O6
HMDB52508,TG(18:2(9Z12Z)/14:1(9Z)/22:5(4Z7Z10Z13Z16Z)),888.7206908,C58H96O6
HMDB52513,TG(18:2(9Z12Z)/14:1(9Z)/22:5(7Z10Z13Z16Z19Z)),888.7206908,C58H96O6
HMDB52527,TG(18:2(9Z12Z)/16:1(9Z)/20:5(5Z8Z11Z14Z17Z)),888.7206908,C58H96O6
HMDB52637,TG(18:2(9Z12Z)/18:3(6Z9Z12Z)/18:3(6Z9Z12Z)),888.7206908,C58H96O6
HMDB52644,TG(18:2(9Z12Z)/18:3(6Z9Z12Z)/18:3(9Z12Z15Z)),888.7206908,C58H96O6
HMDB52742,TG(18:2(9Z12Z)/18:3(9Z12Z15Z)/18:3(6Z9Z12Z)),888.7206908,C58H96O6
HMDB52749,TG(18:2(9Z12Z)/18:3(9Z12Z15Z)/18:3(9Z12Z15Z)),888.7206908,C58H96O6
HMDB52865,TG(18:3(6Z9Z12Z)/15:0/22:5(4Z7Z10Z13Z16Z)),888.7206908,C58H96O6
HMDB52870,TG(18:3(6Z9Z12Z)/15:0/22:5(7Z10Z13Z16Z19Z)),888.7206908,C58H96O6
